SEGMENTID,STREET,DIRECTION,FROM_STREET,TO_STREET,LENGTH, STREET_HEADING, COMMENTS,START_LONGITUDE, START_LATITUDE,END_LONGITUDE, END_LATITUDE, CURRENT_SPEED, LAST_UPDATED
844,Harlem,SB,Bryn Mawr,Foster,0.5,N,,-87.80712318,41.98277846,-87.80720208,41.97546814,-1,12/21/16 10:50 PM
845,Harlem,SB,Peterson,Bryn Mawr,0.5,N,,-87.80706388,41.98997995,-87.80712318,41.98277846,-1,12/21/16 10:50 PM
846,Harlem,SB,Devon,Peterson,0.54,N,,-87.80698096,41.99777612,-87.80706388,41.98997995,-1,12/21/16 10:50 PM
847,Harlem,SB,Pratt,Devon,0.46,N,,-87.80688836,42.00446642,-87.80698096,41.99777612,-1,12/21/16 10:50 PM
848,Harlem,SB,Touhy,Pratt,0.5,N,,-87.80680986,42.01171527,-87.80688836,42.00446642,-1,12/21/16 10:50 PM
850,Higgins,SE,Harlem,Oak Park,0.56,W,,-87.80695765,41.98099675,-87.79646006,41.97873141,-1,12/21/16 10:50 PM
851,Higgins,SE,Oak Park,Nagle,0.47,W,,-87.79646006,41.97873141,-87.78785901,41.97612103,-1,12/21/16 10:50 PM
852,Higgins,SE,Nagle,Austin,0.53,W,,-87.78785901,41.97612103,-87.77823739,41.97305388,33,12/21/16 10:50 PM
853,Higgins,SE,Austin,Central,0.58,W,,-87.77823739,41.97305388,-87.76756335,41.97019653,28,12/21/16 10:50 PM
854,Higgins,SE,Central,Milwaukee,0.33,W,,-87.76756335,41.97019653,-87.76147923,41.96857741,25,12/21/16 10:50 PM
856,Higgins,NW,Oak Park,Harlem,0.56,W,,-87.79645775,41.97900582,-87.80695539,41.98127116,-1,12/21/16 10:50 PM
857,Higgins,NW,Nagle,Oak Park,0.47,W,,-87.78785667,41.97639544,-87.79645775,41.97900582,-1,12/21/16 10:50 PM
858,Higgins,NW,Austin,Nagle,0.53,W,,-87.77823501,41.97332829,-87.78785667,41.97639544,-1,12/21/16 10:50 PM
859,Higgins,NW,Central,Austin,0.58,W,,-87.76756092,41.97047094,-87.77823501,41.97332829,25,12/21/16 10:50 PM
860,Higgins,NW,Milwaukee,Central,0.33,W,,-87.76147677,41.96885181,-87.76756092,41.97047094,14,12/21/16 10:50 PM
861,Illinois,EB,LaSalle,State,0.23,W,Oneway,-87.63255882,41.89080254,-87.62803798,41.89086595,19,12/21/16 10:50 PM
862,Illinois,EB,State,Michigan,0.2,E,Oneway,-87.62803798,41.89086595,-87.62412896,41.89093361,20,12/21/16 10:50 PM
863,Illinois,EB,Michigan,Columbus,0.2,E,Oneway,-87.62412896,41.89093361,-87.62022542,41.89100359,15,12/21/16 10:50 PM
864,Illinois,EB,Columbus,Lake Shore Dr,0.3,E,Oneway,-87.62022542,41.89100359,-87.61422909,41.89110492,18,12/21/16 10:50 PM
865,Jefferson,NB,Roosevelt,Harrison,0.49,S,,-87.64203136,41.86728021,-87.64224538,41.8743971,-1,7/21/10 2:50 PM
866,Jefferson,NB,Harrison,Madison,0.51,S,,-87.64224538,41.8743971,-87.64245651,41.88178555,-1,12/21/16 10:50 PM
867,Jefferson,NB,Madison,Randolph,0.35,N,,-87.64245651,41.88178555,-87.64262073,41.88448375,-1,12/21/16 10:50 PM
871,LaSalle,NB,Wacker,Grand,0.32,N,,-87.63230229,41.88693262,-87.63237432,41.89159958,-1,12/21/16 10:50 PM
872,LaSalle,NB,Grand,Chicago,0.35,N,,-87.63237432,41.89159958,-87.63253489,41.89661188,-1,12/21/16 10:50 PM
873,LaSalle,NB,Chicago,Division,0.5,N,,-87.63253489,41.89661188,-87.63273234,41.9038818,-1,12/21/16 10:50 PM
874,LaSalle,NB,Division,North Ave,0.5,N,,-87.63273234,41.9038818,-87.63296051,41.91115879,-1,12/21/16 10:50 PM
875,LaSalle,NB,North Ave,Clark,0.12,N,,-87.63296051,41.91115879,-87.632772,41.913031,-1,12/21/16 10:50 PM
876,LaSalle,EB,Clark,Stockton,0.08,W,,-87.63293129,41.91290954,-87.63154404,41.91325099,-1,12/21/16 10:50 PM
877,LaSalle,EB,Stockton,Lake Shore Dr,0.28,W,,-87.63154404,41.91325099,-87.62683191,41.91285099,-1,12/21/16 10:50 PM
878,LaSalle,SB,Grand,Wacker,0.32,N,,-87.63274158,41.89160182,-87.63266951,41.88693487,-1,12/21/16 10:50 PM
879,LaSalle,SB,Chicago,Grand,0.35,N,,-87.63290215,41.89661412,-87.63274158,41.89160182,-1,12/21/16 10:50 PM
880,LaSalle,SB,Division,Chicago,0.5,N,,-87.63309967,41.90388404,-87.63290215,41.89661412,-1,12/21/16 10:50 PM
881,LaSalle,SB,North Ave,Division,0.5,N,,-87.63332787,41.91116103,-87.63309967,41.90388404,-1,12/21/16 10:50 PM
882,LaSalle,SB,Clark,North Ave,0.12,N,,-87.632854,41.913172,-87.63332787,41.91116103,-1,12/21/16 10:50 PM
883,LaSalle,WB,Stockton,Clark,0.08,W,,-87.6319114,41.91338323,-87.632854,41.913172,-1,12/21/16 10:50 PM
884,LaSalle,WB,Lake Shore Dr,Stockton,0.28,E,,-87.6265993,41.912942,-87.6319114,41.91338323,20,12/21/16 10:50 PM
886,Lake Shore Dr,NE,57th,55th,0.2,N,,-87.58011787,41.79241663,-87.57900828,41.79521804,27,12/21/16 10:50 PM
887,Lake Shore Dr,NW,55th,51st,0.53,S,,-87.57900828,41.79521804,-87.58139175,41.80273811,-1,12/21/16 10:50 PM
888,Lake Shore Dr,NW,51st,47th,0.68,S,,-87.58139175,41.80273811,-87.58891901,41.81079172,-1,12/21/16 10:50 PM
889,Lake Shore Dr,SE,Fullerton,North Ave,1.05,N,,-87.63139389,41.92608498,-87.62614841,41.91133244,51,12/21/16 10:50 PM
890,Lake Shore Dr,SB,Diversey,Fullerton,0.51,N,,-87.63222206,41.93342787,-87.63139389,41.92608498,-1,12/21/16 10:50 PM
891,Lake Shore Dr,SE,Belmont,Diversey,0.58,N,,-87.63858988,41.94038637,-87.63222206,41.93342787,-1,12/21/16 10:50 PM
892,Lake Shore Dr,SE,Addison,Belmont,0.62,N,,-87.64354273,41.94865082,-87.63858988,41.94038637,-1,12/21/16 10:50 PM
893,Lake Shore Dr,SE,Irving Park,Addison,0.42,N,,-87.64494887,41.95465873,-87.64354273,41.94865082,-1,12/21/16 10:50 PM
894,Lake Shore Dr,SE,Montrose,Irving Park,0.51,N,,-87.64644589,41.96200822,-87.64494887,41.95465873,-1,12/21/16 10:50 PM
895,Lake Shore Dr,SE,Lawrence,Montrose,0.52,N,,-87.64815292,41.96940599,-87.64644589,41.96200822,-1,12/21/16 10:50 PM
896,Lake Shore Dr,SE,Foster,Lawrence,0.51,N,,-87.65065077,41.97659669,-87.64815292,41.96940599,-1,12/21/16 10:50 PM
897,Lake Shore Dr,SE,Hollywood,Foster,0.64,N,,-87.65376109,41.98555549,-87.65065077,41.97659669,-1,7/21/10 2:50 PM
898,Michigan,NB,31st,26th,0.5,S,,-87.62305669,41.83834404,-87.62343743,41.84564219,-1,12/21/16 10:50 PM
899,Michigan,NB,26th,Cermak,0.5,S,,-87.62343743,41.84564219,-87.62360876,41.85285485,-1,12/21/16 10:50 PM
900,Michigan,NB,Cermak,16th,0.51,S,,-87.62360876,41.85285485,-87.62377822,41.860205,18,12/21/16 10:50 PM
903,Michigan,NB,16th,Roosevelt,0.49,S,,-87.62377822,41.860205,-87.62392868,41.86745208,-1,12/21/16 10:50 PM
904,Michigan,NB,Roosevelt,Congress,0.57,S,,-87.62392868,41.86745208,-87.624123,41.875777,24,12/21/16 10:50 PM
907,Michigan,NB,Congress,Randolph,0.6,S,,-87.624123,41.875777,-87.62426376,41.88447407,16,12/21/16 10:50 PM
908,Michigan,NB,Randolph,Ohio,0.56,N,,-87.62426376,41.88447407,-87.623997,41.892571,19,12/21/16 10:50 PM
911,Michigan,NB,Ohio,Lake Shore Dr Michigan Entrance Ramp,0.84,N,,-87.623997,41.892571,-87.62393627,41.90082865,17,12/21/16 10:50 PM
912,Michigan,SB,26th,31st,0.5,S,,-87.62390743,41.84564219,-87.62363669,41.83834404,-1,12/21/16 10:50 PM
913,Michigan,SB,Cermak,26th,0.5,S,,-87.62410876,41.85285485,-87.62390743,41.84564219,27,12/21/16 10:50 PM
914,Michigan,SB,16th,Cermak,0.18,S,,-87.62423822,41.860205,-87.62410876,41.85285485,21,12/21/16 10:50 PM
917,Michigan,SB,Roosevelt,16th,0.23,S,,-87.62442868,41.86745208,-87.62423822,41.860205,26,12/21/16 10:50 PM
918,Michigan,SB,Congress,Roosevelt,0.57,S,,-87.624605,41.875777,-87.62442868,41.86745208,21,12/21/16 10:50 PM
921,Michigan,SB,Randolph,Congress,0.25,S,,-87.62465,41.88447407,-87.624605,41.875777,20,12/21/16 10:50 PM
922,Michigan,SB,Ohio,Randolph,0.56,N,,-87.624359,41.892571,-87.62465,41.88447407,16,12/21/16 10:50 PM
925,Michigan,SB,Lake Shore Dr Michigan Exit Ramp,Ohio,0.84,N,,-87.624408,41.90082865,-87.624359,41.892571,19,12/21/16 10:50 PM
926,Milwaukee,NW,Kinzie,Chicago,0.76,N,,-87.64413315,41.88902006,-87.65519839,41.89623335,20,12/21/16 10:50 PM
927,Milwaukee,NW,Chicago,Division,0.75,N,,-87.65519839,41.89623335,-87.66627862,41.90334086,20,12/21/16 10:50 PM
928,Milwaukee,NW,Division,North Ave,0.75,N,,-87.66627862,41.90334086,-87.67731564,41.91047553,20,12/21/16 10:50 PM
929,Milwaukee,NW,North Ave,Armitage,0.75,N,,-87.67731564,41.91047553,-87.6883646,41.91756851,25,12/21/16 10:50 PM
930,Milwaukee,NW,Armitage,Fullerton,0.79,N,,-87.6883646,41.91756851,-87.70022285,41.92478966,25,12/21/16 10:50 PM
931,Milwaukee,NW,Peterson,Devon,0.61,N,,-87.78085064,41.99019463,-87.78770639,41.9973513,-1,12/21/16 10:50 PM
932,Milwaukee,NW,Devon,Touhy,1.2,N,,-87.78770639,41.9973513,-87.80093906,42.01196857,-1,12/21/16 10:50 PM
933,Milwaukee,SE,Chicago,Kinzie,0.76,N,,-87.65556565,41.89623552,-87.64450038,41.88902226,-1,12/21/16 10:50 PM
934,Milwaukee,SE,Division,Chicago,0.75,N,,-87.66664594,41.90334299,-87.65556565,41.89623552,-1,12/21/16 10:50 PM
935,Milwaukee,SE,North Ave,Division,0.75,N,,-87.67768298,41.91047763,-87.66664594,41.90334299,-1,12/21/16 10:50 PM
936,Milwaukee,SE,Armitage,North Ave,0.75,N,,-87.68873201,41.91757058,-87.67768298,41.91047763,-1,12/21/16 10:50 PM
937,Milwaukee,SE,Fullerton,Armitage,0.79,N,,-87.70059031,41.92479169,-87.68873201,41.91757058,-1,12/21/16 10:50 PM
938,Milwaukee,SE,Diversey,Fullerton,0.79,N,,-87.71243366,41.93195317,-87.70059031,41.92479169,16,12/21/16 10:50 PM
939,Milwaukee,SE,Belmont,Diversey,0.78,N,,-87.72413409,41.93914251,-87.71243366,41.93195317,-1,12/21/16 10:50 PM
940,Milwaukee,SE,Addison,Belmont,0.78,N,,-87.73581073,41.94624508,-87.72413409,41.93914251,-1,12/21/16 10:50 PM
941,Milwaukee,SE,Irving Park,Addison,0.78,N,,-87.74747112,41.95341961,-87.73581073,41.94624508,-1,12/21/16 10:50 PM
942,Milwaukee,SE,Montrose,Irving Park,0.62,N,,-87.75467303,41.9606343,-87.74747112,41.95341961,-1,12/21/16 10:50 PM
943,Milwaukee,SE,Lawrence,Montrose,0.59,N,,-87.76095888,41.96784533,-87.75467303,41.9606343,-1,12/21/16 10:50 PM
944,Milwaukee,SE,Foster,Lawrence,0.65,N,,-87.7679224,41.97565606,-87.76095888,41.96784533,27,12/21/16 10:50 PM
945,Milwaukee,SE,Bryn Mawr,Foster,0.61,N,,-87.77454705,41.98291682,-87.7679224,41.97565606,29,12/21/16 10:50 PM
946,Milwaukee,SE,Peterson,Bryn Mawr,0.61,N,,-87.78121846,41.9901964,-87.77454705,41.98291682,-1,12/21/16 10:50 PM
947,Milwaukee,SE,Devon,Peterson,0.61,N,,-87.78807425,41.99735305,-87.78121846,41.9901964,-1,12/21/16 10:50 PM
948,Milwaukee,SE,Touhy,Devon,1.2,N,,-87.80143906,42.01196857,-87.78807425,41.99735305,-1,12/21/16 10:50 PM
949,Washington,WB,Western,California,0.5,W,,-87.68648318,41.88313341,-87.69633369,41.88303493,-1,12/21/16 10:50 PM
950,Washington,WB,California,Kedzie,0.5,W,,-87.69633369,41.88303493,-87.70616912,41.88293153,-1,12/21/16 10:50 PM
951,Washington,WB,Kedzie,Schraeder,0.28,W,,-87.70616912,41.88293153,-87.71174729,41.88281847,-1,7/21/10 2:51 PM
952,Washington,WB,Schraeder,Warren,0.07,W,,-87.71174729,41.88281847,-87.71254573,41.88189798,-1,7/21/10 2:51 PM
953,Ramp To Eb Ohio St,EB,Kennedy Expy,Orleans,0.63,W,Oneway,-87.64943325,41.89242862,-87.63704756,41.89238166,-1,7/21/10 2:51 PM
954,Ohio,EB,Orleans,LaSalle,0.23,W,Oneway,-87.63704756,41.89238166,-87.63257264,41.89241451,-1,12/21/16 10:50 PM
955,Ohio,EB,LaSalle,State,0.23,W,Oneway,-87.63257264,41.89241451,-87.62807094,41.892447,-1,12/21/16 10:50 PM
956,Ohio,EB,State,Michigan,0.2,E,Oneway,-87.62807094,41.892447,-87.62415795,41.89254301,-1,12/21/16 10:50 PM
957,Ohio,EB,Michigan,Fairbanks,0.2,E,Oneway,-87.62415795,41.89254301,-87.62027224,41.89259905,-1,12/21/16 10:50 PM
958,Ohio,EB,Fairbanks,Lake Shore Dr,0.29,E,Oneway,-87.62027224,41.89259905,-87.61453694,41.89272345,-1,8/2/11 2:21 PM
959,Ontario,WB,Lake Shore Dr,Fairbanks,0.27,E,Oneway,-87.61490847,41.89345821,-87.62028586,41.89342861,-1,7/21/10 2:51 PM
960,Ontario,WB,Fairbanks,Michigan,0.2,E,Oneway,-87.62028586,41.89342861,-87.62422064,41.893324,-1,12/21/16 10:50 PM
961,Ontario,WB,Michigan,State,0.2,E,Oneway,-87.62422064,41.893324,-87.62811079,41.89326837,-1,12/21/16 10:50 PM
962,Ontario,WB,State,LaSalle,0.23,E,Oneway,-87.62811079,41.89326837,-87.63263645,41.89320277,-1,12/21/16 10:50 PM
963,Ontario,WB,LaSalle,Orleans,0.23,W,Oneway,-87.63263645,41.89320277,-87.63709952,41.89315033,-1,7/21/10 2:51 PM
964,Ramp To Kennedy,WB,Orleans,Kennedy Expy,0.57,W,Oneway,-87.63709952,41.89315033,-87.64817988,41.8925172,-1,7/21/10 2:51 PM
965,Pershing,EB,Archer,Western,0.25,W,,-87.68972568,41.82282024,-87.6849,41.82307531,-1,7/21/10 2:51 PM
966,Pershing,EB,Western,Damen,0.5,W,,-87.6849,41.82297531,-87.67507424,41.82304972,-1,12/21/16 10:50 PM
967,Pershing,EB,Damen,Ashland,0.5,W,,-87.67507424,41.82304972,-87.66551,41.82307531,-1,12/21/16 10:50 PM
968,Pershing,EB,Ashland,Halsted,1,W,,-87.66551,41.82307531,-87.64595204,41.82339009,-1,12/21/16 10:50 PM
969,Pershing,EB,Halsted,Dan Ryan Expy,0.8,W,,-87.64595204,41.82339009,-87.63050842,41.82371453,-1,12/21/16 10:50 PM
970,Pershing,EB,Dan Ryan Expy,State,0.38,W,,-87.63050842,41.82371453,-87.62644842,41.82381853,-1,12/21/16 10:50 PM
971,Pershing,EB,State,Dr Martin L King Jr,0.54,E,,-87.62644842,41.82381853,-87.61699842,41.82387853,-1,12/21/16 10:50 PM
972,Pershing,EB,Dr Martin L King Jr,Cottage Grove,0.52,E,,-87.61699842,41.82387853,-87.60689442,41.82387853,-1,12/21/16 10:50 PM
973,Pershing,WB,Western,Archer,0.25,W,,-87.6849,41.82327531,-87.68972568,41.82302024,-1,7/21/10 2:51 PM
974,Pershing,WB,Damen,Western,0.5,W,,-87.67507424,41.82324972,-87.6849,41.82317531,-1,12/21/16 10:50 PM
975,Pershing,WB,Ashland,Damen,0.5,W,,-87.66551,41.82327531,-87.67507424,41.82324972,-1,12/21/16 10:50 PM
976,Pershing,WB,Halsted,Ashland,1,W,,-87.64595204,41.82359009,-87.66551,41.82327531,-1,12/21/16 10:50 PM
977,Pershing,WB,Dan Ryan Expy,Halsted,0.8,W,,-87.63050842,41.82391453,-87.64595204,41.82359009,-1,12/21/16 10:50 PM
978,Pershing,WB,State,Dan Ryan Expy,0.38,W,,-87.62644842,41.82401853,-87.63050842,41.82391453,23,12/21/16 10:50 PM
979,Pershing,WB,Dr Martin L King Jr,State,0.54,E,,-87.61699842,41.82407853,-87.62644842,41.82401853,25,12/21/16 10:50 PM
980,Pershing,WB,Cottage Grove,Dr Martin L King Jr,0.52,E,,-87.60689442,41.82407853,-87.61699842,41.82407853,25,12/21/16 10:50 PM
981,Torrence,NB,99th,95th,0.49,S,,-87.55959226,41.71540424,-87.55969156,41.72243648,-1,7/21/10 2:51 PM
982,Torrence,SB,126TH PL,130th,0.48,S,,-87.55902139,41.66617228,-87.55946996,41.65919342,-1,7/21/10 2:51 PM
983,Torrence,SB,122ND,126TH PL,0.52,S,,-87.55943197,41.67376843,-87.55902139,41.66617228,-1,7/21/10 2:51 PM
984,Torrence,SB,112th,122ND,1.25,S,,-87.55964533,41.69194211,-87.55943197,41.67376843,-1,7/21/10 2:51 PM
985,Torrence,SB,107th,112th,0.62,S,,-87.5597578,41.7009777,-87.55964533,41.69194211,31,12/21/16 10:50 PM
986,Torrence,SB,103rd,107th,0.5,S,,-87.55984874,41.70816921,-87.5597578,41.7009777,28,12/21/16 10:50 PM
987,Torrence,SB,99th,103rd,0.5,S,,-87.5599585,41.7154067,-87.55984874,41.70816921,-1,12/21/16 10:50 PM
988,Torrence,SB,95th,99th,0.49,S,,-87.56005785,41.72243894,-87.5599585,41.7154067,-1,7/21/10 2:51 PM
989,Touhy,EB,I-90 Expy,Mannheim,0.98,W,outside city limits,-87.90488449,42.00875855,-87.8857938,42.0094925,-1,7/21/10 2:51 PM
990,Touhy,EB,Mannheim,I-294 Expy,0.89,W,outside city limits,-87.8857938,42.0094925,-87.86846,42.00992855,-1,7/21/10 2:51 PM
991,Touhy,EB,I-294 Expy,Dee Rd,0.66,W,outside city limits,-87.86846,42.00992855,-87.85546041,42.0103801,-1,7/21/10 2:51 PM
992,Touhy,EB,Dee Rd,Northwest Hwy,1.33,W,outside city limits,-87.85546041,42.0103801,-87.82959845,42.01107631,-1,7/21/10 2:51 PM
993,Touhy,EB,Northwest Hwy,Oriole,0.68,W,outside city limits,-87.82959845,42.01107631,-87.81632773,42.01132191,-1,7/21/10 2:51 PM
994,Touhy,EB,Oriole,Harlem,0.5,W,,-87.81632773,42.01132191,-87.80657824,42.01157945,-1,12/21/16 10:50 PM
995,Touhy,EB,Harlem,Milwaukee,0.27,W,outside city limits,-87.80657824,42.01157945,-87.80129561,42.01185969,-1,7/21/10 2:51 PM
996,Touhy,EB,Milwaukee,Caldwell,0.64,W,outside city limits,-87.80129561,42.01185969,-87.7888441,42.0118013,-1,7/21/10 2:51 PM
997,Touhy,EB,Caldwell,Lehigh,0.79,W,outside city limits,-87.7888441,42.0118013,-87.77340856,42.01172704,-1,12/21/16 10:50 PM
998,Touhy,EB,Lehigh,Edens Expy,1.17,W,outside city limits,-87.77340856,42.01172704,-87.75052857,42.01171195,-1,8/2/11 2:21 PM
999,Touhy,EB,Edens Expy,Crawford,1.12,W,outside city limits,-87.75052857,42.01171195,-87.72859889,42.01159851,-1,10/28/11 11:50 AM
1000,Touhy,EB,Crawford,Kedzie,1,W,outside city limits,-87.72859889,42.01159851,-87.70905674,42.01171965,-1,12/21/16 10:50 PM
1001,Touhy,EB,Kedzie,California,0.47,W,,-87.70905674,42.01171965,-87.69974663,42.01197638,-1,12/21/16 10:50 PM
1002,Touhy,EB,California,Western,0.48,W,,-87.69974663,42.01197638,-87.69024229,42.01216289,-1,10/28/11 11:50 AM
1003,Touhy,EB,Western,Ridge,0.36,W,,-87.69024229,42.01216289,-87.68306729,42.01210537,-1,12/21/16 10:50 PM
1004,Touhy,EB,Rogers,Clark,0.41,W,,-87.68269772,42.01237682,-87.67469534,42.01251925,-1,7/21/10 2:51 PM
1005,Touhy,EB,Clark,Sheridan,0.57,W,,-87.67469534,42.01251925,-87.66344847,42.01271062,-1,7/21/10 2:51 PM
1006,Touhy,WB,Mannheim,I-90 Expy,0.98,W,outside city limits,-87.88579187,42.00976692,-87.90488265,42.00903297,-1,7/21/10 2:51 PM
1007,Touhy,WB,I-294 Expy,Mannheim,0.89,W,outside city limits,-87.868458,42.01020296,-87.88579187,42.00976692,-1,7/21/10 2:51 PM
1008,Touhy,WB,Dee Rd,I-294 Expy,0.66,W,outside city limits,-87.85545835,42.01065451,-87.868458,42.01020296,-1,7/21/10 2:51 PM
1009,Touhy,WB,Northwest Hwy,Dee Rd,1.33,W,outside city limits,-87.82959629,42.01135072,-87.85545835,42.01065451,-1,7/21/10 2:51 PM
1010,Touhy,WB,Oriole,Northwest Hwy,0.68,W,outside city limits,-87.81632551,42.01159632,-87.82959629,42.01135072,-1,7/21/10 2:51 PM
1011,Touhy,WB,Harlem,Oriole,0.5,W,,-87.80657598,42.01185385,-87.81632551,42.01159632,-1,12/21/16 10:50 PM
1012,Touhy,WB,Milwaukee,Harlem,0.27,W,outside city limits,-87.80129332,42.0121341,-87.80657598,42.01185385,-1,7/21/10 2:50 PM
1013,Touhy,WB,Caldwell,Milwaukee,0.64,W,outside city limits,-87.78884176,42.01207571,-87.80129332,42.0121341,-1,7/21/10 2:50 PM
1014,Touhy,WB,Lehigh,Caldwell,0.79,W,outside city limits,-87.77340615,42.01200145,-87.78884176,42.01207571,-1,11/2/12 1:21 PM
1015,Touhy,WB,Edens Expy,Lehigh,1.17,W,outside city limits,-87.75052607,42.01198635,-87.77340615,42.01200145,-1,7/21/10 2:50 PM
1016,Touhy,WB,Pulaski,Edens Expy,1.12,W,outside city limits,-87.72859629,42.01187291,-87.75052607,42.01198635,-1,7/21/10 2:50 PM
1017,Touhy,WB,Kedzie,Pulaski,1,W,outside city limits,-87.70905405,42.01199406,-87.72859629,42.01187291,-1,7/21/10 2:50 PM
1018,Touhy,WB,California,Kedzie,0.47,W,,-87.6997439,42.01225079,-87.70905405,42.01199406,-1,12/21/16 10:50 PM
1019,Touhy,WB,Western,California,0.48,W,,-87.69023952,42.01243729,-87.6997439,42.01225079,-1,7/21/10 2:50 PM
1020,Touhy,WB,Ridge,Western,0.36,W,,-87.6830645,42.01237977,-87.69023952,42.01243729,-1,7/21/10 2:50 PM
1021,Touhy,WB,Clark,Rogers,0.41,W,,-87.67469251,42.01279365,-87.68269493,42.01265122,-1,7/21/10 2:50 PM
1022,Touhy,WB,Sheridan,Clark,0.57,W,,-87.6634456,42.01298502,-87.67469251,42.01279365,-1,7/21/10 2:50 PM
1023,Ramp from EB Congress Pky to Wacker Dr,NW,Congress,Van Buren,0.08,S,,-87.63580185,41.87570006,-87.63665943,41.87680423,-1,7/21/10 2:50 PM
1024,Wacker,NB,Van Buren,Madison,0.35,S,,-87.63665943,41.87680423,-87.63670641,41.88191408,-1,12/21/16 10:50 PM
1025,Wacker,NB,Madison,Lake,0.26,N,,-87.63670641,41.88191408,-87.63678817,41.88572358,-1,12/21/16 10:50 PM
1026,Wacker,NB,Lake,Franklin,0.11,N,,-87.63678817,41.88572358,-87.63525959,41.88685414,-1,12/21/16 10:50 PM
1027,Wacker,EB,Franklin,LaSalle,0.15,W,,-87.63544471,41.88671806,-87.63248589,41.88679204,-1,12/21/16 10:50 PM
1028,Wacker,EB,LaSalle,State,0.23,W,,-87.63248589,41.88679204,-87.62797651,41.88667645,-1,12/21/16 10:50 PM
1029,Wacker,EB,State,Michigan,0.19,E,,-87.62797651,41.88667645,-87.62457922,41.88802888,-1,12/21/16 10:50 PM
1031,Wacker,EB,Michigan,Lake Shore Dr,0.54,E,,-87.62457922,41.88802888,-87.61402835,41.88736263,-1,12/21/16 10:50 PM
1032,Ramp To Wb Congress Pky,SE,Van Buren,Congress,0.08,S,,-87.63702659,41.87680645,-87.63616901,41.87570229,-1,7/21/10 2:50 PM
1033,Wacker,SB,Madison,Van Buren,0.35,N,,-87.63707361,41.8819163,-87.63702659,41.87680645,-1,12/21/16 10:50 PM
1034,Wacker,SB,Lake,Madison,0.26,N,,-87.63715538,41.88572581,-87.63707361,41.8819163,-1,12/21/16 10:50 PM
1035,Wacker,SB,Franklin,Lake,0.11,N,,-87.63562682,41.88685638,-87.63715538,41.88572581,-1,12/21/16 10:50 PM
1036,Wacker,WB,LaSalle,Franklin,0.15,W,,-87.63248289,41.88706643,-87.63544173,41.88699246,-1,12/21/16 10:50 PM
1037,Wacker,WB,State,LaSalle,0.23,E,,-87.62797349,41.88695087,-87.63248289,41.88706643,-1,12/21/16 10:50 PM
1038,Wacker,WB,Michigan,State,0.19,E,,-87.62457619,41.88830328,-87.62797349,41.88695087,12,12/21/16 10:50 PM
1040,Wacker,WB,Lake Shore Dr,Michigan,0.54,E,,-87.61402527,41.88763704,-87.62457619,41.88830328,-1,12/21/16 10:50 PM
1041,Washington,EB,Cicero,Kostner,0.51,W,,-87.74535777,41.88173519,-87.73546034,41.88181549,-1,7/21/10 2:50 PM
1042,Washington,EB,Kostner,Pulaski,0.5,W,,-87.73546034,41.88181549,-87.7257303,41.88185203,-1,7/21/10 2:50 PM
1043,Washington,EB,Pulaski,Central Park,0.51,W,,-87.7257303,41.88185203,-87.71582907,41.881405,-1,7/21/10 2:50 PM
1044,Washington,EB,Central Park,Warren,0.17,W,,-87.71582907,41.881405,-87.71253003,41.88162347,-1,7/21/10 2:50 PM
1045,Warren,EB,Washington,Kedzie,0.32,W,,-87.71253003,41.88162347,-87.7061494,41.88174444,-1,7/21/10 2:51 PM
1046,Warren,EB,Kedzie,California,0.5,W,,-87.7061494,41.88174444,-87.69631091,41.881856,-1,10/28/11 2:11 PM
1047,Warren,EB,California,Western,0.5,W,,-87.69631091,41.881856,-87.68645875,41.88194814,-1,10/28/11 2:10 PM
1048,Warren,EB,Western,Damen,0.5,W,,-87.68645875,41.88194814,-87.67666452,41.88209471,-1,10/28/11 2:10 PM
1049,Warren,EB,Damen,Ashland,0.5,W,,-87.67666452,41.88209471,-87.66683913,41.8822417,-1,12/21/16 10:50 PM
1050,Warren,EB,Ashland,Ogden,0.11,W,,-87.66683913,41.8822417,-87.6646726,41.88268998,-1,12/21/16 10:50 PM
1051,Washington,EB,Ogden,Racine,0.41,W,,-87.6646726,41.88268998,-87.65666699,41.8829113,-1,12/21/16 10:50 PM
1052,Washington,EB,Racine,Halsted,0.47,W,,-87.65666699,41.8829113,-87.64740477,41.88303156,-1,12/21/16 10:50 PM
1053,Washington,EB,Halsted,Wacker,0.53,W,,-87.64740477,41.88303156,-87.63702646,41.88314431,22,12/21/16 10:50 PM
1054,Washington,EB,Wacker,Michigan,0.64,W,,-87.63702646,41.88314431,-87.62442391,41.88319861,18,12/21/16 10:50 PM
1055,Randolph,WB,Lake Shore Dr,Columbus,0.32,E,,-87.61435627,41.88451807,-87.62064194,41.884652,-1,12/21/16 10:50 PM
1056,Randolph,WB,Columbus,Michigan,0.19,E,,-87.62064194,41.884652,-87.62445019,41.88460865,22,12/21/16 10:50 PM
1057,Randolph,WB,Michigan,Wacker,0.65,E,,-87.62445019,41.88460865,-87.63706854,41.8845987,-1,12/21/16 10:50 PM
1058,Randolph,WB,Wacker,Halsted,0.53,W,,-87.63706854,41.8845987,-87.64743137,41.88443047,-1,12/21/16 10:50 PM
1059,Randolph,WB,Halsted,Racine,0.47,W,,-87.64743137,41.88443047,-87.65671899,41.88426755,-1,12/21/16 10:50 PM
